# 64,64,1
2.958978245429593201e-01,1.293137969121359587e-01,7.398292919164031201e-01,8.086527501420066599e-01,6.023921879592269990e-01,2.822736977799971125e-01,6.637329328854421062e-01,3.092353332980746217e-02,1.454102061262347867e-01,3.016240711395484775e-01,6.414049335310860744e-01,5.259025832579089510e-03,5.790029203528938018e-01,5.910180539383106391e-01,1.829778802831161233e-02,4.347021943550026801e-01,8.707153858092400167e-01,8.824880541448509863e-02,2.659334852966410701e-01,5.210953010939183283e-01,9.227138400044454514e-01,2.059550962161543763e-01,8.204360188870384318e-01,5.951692915145152529e-01,3.668222197413886221e-01,1.428456077937108049e-01,9.543619492753879774e-01,9.475621751691297723e-01,7.972744602069568032e-01,4.190131004351792532e-01,2.450568940361894654e-01,6.429846616785993563e-01,7.494256534571898110e-01,8.377573197626924095e-01,1.419847654657256930e-01,4.443739229893327591e-01,2.016214838033174583e-01,6.598682040595624798e-01,2.492084574082397141e-01,7.571410629164306849e-01,3.112646035171109382e-01,8.468005421394834142e-01,6.036075846187272109e-01,4.992023949582111708e-01,6.999385822210205665e-01,7.119418336382521417e-02,2.320873170834532040e-01,6.181389849456229157e-01,3.265621716206217329e-01,7.829593347363555944e-01,2.146067162093477920e-01,8.521150185063369742e-01,6.015262214947959540e-01,3.683284408371254592e-01,9.021726747462949225e-01,2.228111347764876182e-01,8.708440273911238760e-01,7.637177683202550638e-01,3.135986985816485717e-01,3.219933770840124332e-01,2.722967662249436982e-01,9.683301204029044484e-01,9.048036668306257413e-01,2.499067857621976030e-01
5.047498945639551371e-01,5.083476966578082124e-01,5.355526630457683179e-01,5.848912560959168561e-01,9.591966697886852300e-01,4.584992375287407773e-01,7.187347677501011445e-01,6.575863345369891144e-01,3.814619419472919937e-03,5.233812226230756259e-01,7.537168855724277750e-01,1.865005944706026320e-01,8.720607630170638114e-01,7.466164853172602145e-01,6.381718995866325628e-02,9.361900492551399333e-01,6.964611822007760189e-01,2.160646532572570999e-01,5.922191410124449940e-01,9.474943171198980663e-01,4.778728512024931208e-01,9.977335114448127040e-01,2.456266164092479887e-02,1.087621206388944550e-03,6.351311493114732976e-01,4.442589230977078696e-01,8.848662237977760192e-01,8.756050819100137383e-01,4.507813042862014452e-01,6.670632406092111832e-01,2.609915106945209784e-01,6.782226284385970416e-01,7.010074334705911347e-01,6.769409752671229352e-01,4.304592804064782952e-01,4.302868264378204577e-01,4.739135119772118765e-01,2.861820832982352458e-01,7.741989526336908733e-01,8.089091295426663608e-01,3.212838261977802867e-01,6.278048714273229969e-01,2.933293878950683498e-01,4.849409490094495068e-01,6.928094316282932263e-01,9.394690717442523153e-01,1.201790365946908690e-02,1.214001531586539340e-02,9.903495292846253850e-01,7.438815499898626671e-01,6.056048628135606293e-01,8.222920390454522277e-01,7.577322856650550165e-01,1.220348251334014700e-01,4.072239003078088615e-01,3.384129921081993064e-01,1.566842402197317075e-01,4.079322483143477118e-01,2.830568644651787480e-01,8.077803498061097986e-02,8.197874135953374664e-01,6.955432375864714079e-01,4.507982608265856950e-01,2.485649400027667433e-02
9.019972519929270183e-01,8.839812157008934967e-01,9.376713187431053864e-01,6.903244605775306075e-01,4.398700691472325897e-01,1.298081816691001311e-01,3.211410606942894930e-01,6.590342996186567825e-01,9.016603610675698599e-01,8.609097222923658421e-01,5.703432117103950372e-01,4.016433253852983443e-01,6.381245909896299251e-01,5.549143017437441205e-02,6.588332798829824588e-01,5.600928717995583561e-01,7.351717355813228716e-01,9.596427946254525443e-01,1.040325706016934637e-01,9.650570025006812713e-01,8.675175790361920880e-01,9.022469106110171388e-01,4.384048524016800341e-01,6.079904140382986766e-01,9.326095679611400291e-01,8.190863753300725580e-02,7.026399091732604685e-01,6.432828312755730638e-01,7.799877196911739752e-01,6.006804015766705751e-01,1.514986316933376598e-01,2.316721965476624678e-01,6.851262282491054068e-01,8.804070868889761758e-01,6.180727451324075084e-01,7.329123856114571067e-01,7.458425050837047543e-02,4.998998164238260822e-01,8.567213687958323831e-01,6.926184732153084500e-02,2.112003605495846870e-01,2.339158759296445789e-01,1.698939508734016446e-01,1.383620008278020341e-01,6.208864535617556468e-01,3.409257238023029046e-01,1.411308103761991228e-01,7.457749794745462957e-01,5.707412501417428174e-01,3.086134556064312751e-02,3.099822264997422749e-01,6.923938757960779178e-02,9.974570909041611255e-01,7.236975938775392914e-01,8.172213117602270538e-01,2.065900774190823075e-01,5.582071922176367051e-01,2.358548333334266056e-01,1.043538402972139512e-01,6.217572539896890627e-01,8.251958793991086560e-01,4.925364100655945654e-01,3.827423412114868695e-01,3.983814841339029522e-01
7.691076862269321524e-01,2.902858802984871200e-01,6.350968966630965440e-02,8.624646831604583230e-01,8.192512989845770477e-01,4.957889920844122944e-01,5.762606721317422576e-01,6.018213063619404224e-02,8.921333838221651158e-01,5.154438183495370085e-01,2.684455887652922312e-01,3.040573095105609802e-01,9.714025096408495097e-01,2.162377040281812102e-01,7.127582406665363690e-01,4.817551950022127549e-01,2.733408599410962481e-01,3.907077438656524349e-01,7.250624174404174394e-02,4.589909817495476663e-01,9.886338946075240441e-01,4.011961849054371809e-01,7.736109225455106708e-01,2.231136936023075945e-01,9.979316827332708195e-01,2.638088582470640153e-01,3.275522242687494145e-01,3.032883753512267688e-01,1.548089982109193130e-01,7.224283827888016152e-01,3.768681965118358956e-01,2.076709895156887420e-01,9.095551960890275733e-01,4.367532838097443193e-02,6.823411322108401400e-01,6.832687583255933061e-01,7.767094841053420184e-01,2.384009377927800433e-01,6.823957287653827919e-01,1.178872253259006797e-01,3.618781851502427260e-01,4.634425656499795432e-01,6.216315378897899757e-01,5.593602023431387682e-01,2.752227497665173939e-01,2.939586615262878011e-01,4.006704431639610542e-01,7.880864299544193541e-01,1.403025845059723276e-01,5.006385353895386192e-01,4.653345384613742919e-01,8.124429771407039036e-01,5.748302734807548831e-01,8.491189551681727066e-01,6.712337216756166791e-01,5.606009709551547093e-01,4.740844064870244345e-01,7.273668337745871071e-01,2.640034665337195330e-01,4.621267016723826782e-01,7.429683588165456598e-01,3.260105606122027933e-01,4.105521748585874153e-01,3.685660026278734236e-01
9.688905533586738006e-01,2.906132932389134949e-01,7.254994885190402254e-02,4.705717924963559451e-02,5.987620081485498513e-01,8.547378592784191653e-01,9.805901106622212371e-01,7.738970679651037132e-01,4.306309323681177803e-01,5.205887455761134541e-01,8.673234300825013454e-01,4.534623970003767157e-01,9.714299791266328699e-01,1.988045321484585015e-01,8.718900251452530448e-01,2.558317504495065675e-01,7.072789338941360970e-01,9.495388192733882349e-01,9.910310861546930417e-01,7.287619762274080149e-01,4.378727302502044560e-01,6.507517045046318227e-01,8.517409050019123518e-01,1.720284531215849899e-01,5.282824039587260545e-01,4.539656552614541596e-01,3.412645068943278570e-01,1.050881016170955862e-01,9.996948337623612346e-01,2.937682100534499963e-01,5.234699376782357971e-01,2.547850860425036057e-01,7.820632090392781732e-01,5.585353060872431108e-01,4.347587790933017393e-01,1.810324317412914663e-01,3.079982431375697383e-01,9.353603971645852999e-01,4.186027621669712317e-01,7.241391375388157581e-01,3.981671881362710552e-01,5.156493961893614530e-01,5.789262502443570657e-02,1.800787968225214808e-02,8.708230802625083200e-02,6.993332420976500208e-01,4.777814557487999325e-01,3.645669791432818441e-01,1.028069617978369932e-01,8.060531006988597147e-01,6.913341873433233031e-01,5.610543553661838656e-01,8.223048952366859288e-01,8.937561022598690119e-01,9.170974079136620105e-01,6.843435051877095887e-01,6.228359774165530549e-01,7.207371688647780106e-01,5.378409372811396860e-01,4.537139720170001445e-01,8.239303070206631663e-01,1.649744085150228745e-01,1.040245053065728120e-01,8.978461590799303726e-01
3.221532673232219146e-02,8.717624711441638308e-01,4.720170656354680805e-01,4.770322091466447922e-01,7.393954673163241065e-01,7.987278240028594656e-02,9.732643998731538293e-02,8.270485756294542190e-01,2.468418494076021208e-01,6.516966048411851897e-01,1.508289004430950486e-01,2.067474978898972138e-01,8.995869361883628290e-01,5.745725818358605741e-01,6.985933738055396525e-01,7.491006555479193807e-01,3.263179730895127140e-02,7.866153556486439324e-01,1.029838309463546597e-01,5.863198403330466268e-01,5.262725394264730072e-01,8.995805818690222333e-01,7.809840090647439670e-01,9.357644870738784926e-01,8.974051135002107937e-01,5.789605944614574229e-01,4.538037183551618670e-01,4.721158615844173179e-01,4.786357459001245873e-01,6.745333436536650185e-01,4.836661454002871841e-01,3.010313470406608127e-01,8.162098847259832146e-01,3.825212328722562560e-01,3.538181849455934724e-02,6.056272087311433960e-01,6.561728139784755998e-01,5.011181980606314035e-01,7.946951196045939358e-01,5.357805068525561820e-01,7.525716634206918165e-01,6.912504549372353591e-01,4.875428897933964389e-01,9.244725292629129010e-01,6.802793682736052450e-01,8.115635307192674563e-01,3.820730426542935376e-01,2.003562808219764291e-01,8.914682903738028186e-01,1.953572294298958623e-01,7.441078250073218658e-01,8.642758629357792932e-01,9.381793537236673419e-01,5.259906964691918319e-04,6.157596265256758405e-01,5.143628414493720546e-01,7.030898720978197014e-01,1.840009548679687468e-01,6.138321040421002017e-03,7.014839319255323780e-01,1.721227756579074564e-01,6.230934351588841569e-01,1.814108718716824775e-01,4.250918209160129413e-01
6.235689574731959617e-01,9.902616161309693021e-01,6.457245545149821186e-01,9.424766960316177666e-01,5.496224437172053667e-01,7.247366943687220120e-01,9.808105390204600038e-01,6.624295152500312422e-01,6.421674704639324105e-02,4.110926532638303765e-02,2.586237220528814218e-01,6.314571365226155919e-01,9.299169451769484507e-02,5.951385321978086562e-02,9.086601976092809618e-01,9.627833090843457287e-01,3.879032748170999634e-01,5.764627733320648595e-01,8.585253109413063521e-01,4.251283860185883778e-02,2.124926197094773039e-01,1.203958754265490594e-01,9.706227181140825166e-02,7.620334944540743116e-01,9.787051708378657899e-02,8.006591322372313968e-02,2.603202513927579398e-01,8.324789824711763542e-01,3.728374853710807457e-01,1.853350912335693934e-02,6.901525903448630928e-01,8.207024117262448071e-01,9.751240381934642709e-01,5.344482789869720030e-01,7.205978868672786586e-01,6.923442355831869177e-01,8.987446023799139372e-01,9.958830953583376333e-01,8.389331178627371655e-01,4.687932168137561861e-01,5.086418381826889323e-01,7.297364828493685396e-01,3.003639818868486522e-02,2.164879683628532225e-01,9.710084039140354228e-02,8.072926940284637087e-01,6.645078415630822910e-02,2.264047285596987313e-01,2.893366550197195020e-01,7.365224167254217358e-01,2.288602086132278668e-01,5.539488934379266372e-02,8.893817205859991804e-01,2.762173237141929416e-01,1.087793877389391373e-01,7.398633227567780191e-01,9.524080544588355846e-01,2.718723161067659877e-02,8.570102624878469522e-01,3.626885845354109739e-01,4.903888795649069543e-02,3.008218196293893643e-01,7.965258844787350689e-01,6.832598369617753908e-01
3.662715221978524172e-01,9.557667932765657737e-01,2.406947154414942336e-01,4.170745158274405950e-01,1.841913626892477396e-02,3.760083542497058007e-01,6.328929914938287160e-01,2.742499095786639085e-01,8.075235614596708578e-01,5.934992166551257275e-01,6.052787498879831363e-01,9.386870250116312597e-01,8.146490915977055991e-01,7.963435667922539318e-01,4.841221941049146382e-01,1.932087596631295590e-01,9.039058487842451806e-01,1.044332631198646721e-01,3.348229600477546919e-01,4.995984935773523095e-01,1.587124196383810082e-01,3.195167422288669457e-01,5.246584318691042137e-01,5.310048089267964677e-01,6.395737472237175147e-01,7.985465801873229408e-01,9.508273704370755475e-01,2.524788751234039452e-01,4.650940527286367976e-01,8.844738011082643458e-01,5.112565852198860394e-01,6.367042084534938473e-01,5.355142600220142990e-01,3.141889361011163118e-02,8.281285888348157709e-01,2.609601623025524786e-01,4.804459913665036774e-01,4.743855861914713090e-01,9.730395731995147290e-01,7.598900883091344038e-01,1.002282406598132836e-01,2.099318606142782651e-01,3.508144529163041980e-01,8.450442070302672803e-01,6.498583817026533094e-01,9.462784904600674007e-02,9.184303903879128539e-01,6.221335621744864541e-01,3.789790799883573369e-01,1.046810748586671780e-01,8.318907902627845630e-01,7.598515456060094264e-01,1.863829209283851540e-01,9.541508163835783485e-01,8.800313328859499240e-02,8.468522912826933480e-01,5.066262509539075642e-01,2.402866823216821546e-01,7.736403599059766822e-01,1.274913239688506561e-01,6.897699319827562681e-01,7.699009278075373830e-01,4.350315913277364999e-01,2.120319992092257744e-01
5.392617649611887165e-01,8.483520692207305869e-01,2.674666775432343879e-01,5.395168514525894299e-01,3.001556913815994765e-01,3.129019335970552040e-01,6.712424877477832785e-01,5.183428586932294913e-01,2.892369929840741261e-01,6.741615745365183709e-01,6.120630136685624167e-01,8.569838749264068190e-01,5.718114701043235382e-01,7.673956222311447695e-01,8.022318524266431883e-01,5.882066204129497988e-01,2.460634334310125571e-01,2.102027119999487770e-01,8.972463299100439382e-01,5.606287521262230955e-01,9.043332875441471019e-01,4.721632640119821644e-02,9.515346177265553429e-01,1.821590899826072141e-01,2.732958612172655677e-01,5.379187138627931075e-01,2.822237230540615149e-01,5.468119249107732394e-01,8.143117376433914867e-01,2.714957370456345664e-01,1.781074179011770120e-01,9.089308519209993165e-02,9.663415762696523359e-01,5.976805367727031637e-01,3.132172820673183589e-01,6.139223459377438630e-01,1.066490986199921664e-01,2.735715175615216488e-02,7.954221424066598711e-01,6.717300626663968988e-02,8.042281759363753002e-01,3.978319626831171574e-01,2.880059019221843375e-01,7.464194549976153059e-01,4.447749768867695908e-01,4.887667101669902481e-01,2.187678119251341702e-01,4.904443860699003732e-01,8.903569279402285819e-01,3.672444186030181523e-01,1.605526447667858791e-01,2.533324760946242815e-02,9.184901111431287291e-02,3.966685539242393865e-01,8.946866231311545459e-01,9.257908828819926272e-01,3.715088843171380217e-01,4.139558455148174554e-01,2.366717839938535795e-01,8.476757048736640598e-01,5.699681836095831233e-01,2.962026426632465848e-01,3.043694437731200297e-01,8.410750502524382277e-01
4.328950119880438097e-01,2.246338775868490512e-01,5.887389837233438783e-01,5.517742017695843604e-01,3.868616069865549179e-03,7.635472145096688923e-02,2.230584212540527300e-01,9.093121856646383394e-01,5.260764027006882282e-01,2.655816509510360302e-01,6.353484086849690016e-01,5.032162246784933624e-01,6.622827725513776853e-01,5.886300432156503781e-01,2.791794581690714150e-01,9.544473733980749497e-01,9.533070574689046506e-01,3.476381245632070849e-01,5.556410101578215244e-01,9.098608938091055087e-01,4.738800495526797052e-01,6.825222959648105103e-01,8.023455036325267686e-01,4.219007099415585937e-01,3.145101806951016155e-01,2.322361733121992566e-01,1.527043924564904787e-01,1.909688775037718944e-01,5.105902573318055193e-01,8.450588728803715144e-01,2.642723196347203096e-01,7.652008433603665338e-01,4.400249330916738977e-02,6.139064791841510882e-01,4.132684729279376690e-01,8.005407395878262333e-01,6.560321805298219289e-01,9.852054089473050169e-01,6.410867459226742282e-01,8.453304604244193943e-02,4.636939674683694390e-01,7.779542363589141418e-01,2.629914001905031551e-02,6.827490257565010934e-01,2.586646828193984726e-01,8.993414042605071268e-01,5.264626077287647421e-01,4.797371875766176519e-01,7.744571064706974317e-01,7.798537905852076513e-02,6.340879496105154001e-01,2.763336956420417989e-01,1.864234119702636860e-01,6.588781002650433427e-01,1.719599013418690037e-01,9.445466712875891790e-01,9.256446498207364648e-01,7.268364209224933425e-01,1.479228627085515946e-01,5.630208219620737031e-01,7.788707462964129524e-01,3.978193900423248053e-01,3.378128154793639260e-01,4.860813530089461709e-01
