# 10,10,4
5.789254604778915070e-01,5.471813703523065175e-01,9.083940799755830797e-01,4.399966645527397802e-02,8.599224815057470162e-01,9.145699549452178667e-01,6.193622620148910851e-01,5.448765415164940062e-01,4.646521182375934478e-01,7.486765272728156395e-01
4.927087054603984662e-02,2.125543481858420680e-01,5.094709018779826071e-01,2.225370368916661512e-01,7.832372928123289002e-01,5.949144307506588625e-01,3.019775769239948504e-01,7.656627249292540238e-01,9.448644457136221586e-01,3.125080507701034627e-01
7.382994355375745998e-01,5.559423918124500874e-01,9.508578974864559941e-01,7.145339149166959336e-01,7.488150640008367498e-01,5.160362444266173299e-01,3.731818978348111493e-02,3.027454309267553212e-01,8.731485491755603956e-01,9.189004882339424363e-03
8.073468371238733399e-01,6.470192940303324258e-01,4.839281722607399194e-01,4.347815039484252964e-01,3.404891617107099755e-01,1.908100980887093012e-01,3.382053545776139147e-01,2.270604357163606979e-01,8.462673913338191189e-01,2.793967628012234972e-01
4.009835720853096586e-01,1.849834753014781841e-01,8.483238316365654397e-01,6.178322865861687330e-01,1.236529200310223509e-01,7.529643807609498474e-02,4.151585928090228972e-02,3.895603248806412955e-01,6.538558368751684613e-01,9.566952730800701854e-01
3.001244072124742424e-01,3.883451827761491559e-01,7.342688271296501368e-01,6.419242796862103528e-01,4.956697330688476510e-01,9.873190847476749354e-01,4.873442258585360953e-01,6.414346277691312936e-01,6.718106020626551933e-01,5.466236612310488852e-01
6.589166938240542670e-02,7.260452166279971475e-01,5.308832474121113476e-01,8.230202859749653488e-01,4.614741717028231216e-01,6.012305732651476164e-01,9.357461608926000984e-01,7.165990580849885827e-01,4.755071252402764959e-02,7.009028158412892173e-01
9.918574279888644485e-01,2.723720399763347455e-01,8.291210803230885107e-01,4.561004967880069039e-01,7.143395592742799449e-01,3.493320054269822839e-01,4.748223067398880115e-01,3.292463528841927944e-01,5.875692667103702416e-01,4.877201287940431396e-01
8.260350122449600097e-01,1.539271167041892374e-01,1.817598494643024587e-03,7.471356372939419455e-02,1.116215619172717943e-01,5.235033858087843051e-01,2.090414976581848050e-01,1.798822048455243072e-01,3.435568756903573107e-01,4.807337635887194427e-01
5.747724087268224480e-02,6.227871556981809942e-01,3.732198108688240534e-01,1.668544479486312460e-01,2.911722097819748889e-01,4.720528809294159966e-01,1.695908468497636656e-01,8.501107284554139110e-01,1.927578550351338738e-01,9.168092494817028371e-01
5.728794863078179311e-01,5.339970376653274675e-01,7.315642563726370007e-01,1.063033315456358707e-01,7.025122182867828968e-01,4.676334586958910133e-01,3.726382922928984653e-01,4.854423745019134095e-01,2.217683786688813274e-01,3.454338255619263665e-01
2.613913897930170149e-01,6.709075084501953112e-01,3.521578145211088362e-01,5.018643451931662502e-01,9.924916449984700906e-01,6.645594626582984610e-01,9.919484819886554838e-01,9.659121610089929089e-01,1.613068690878427525e-01,5.172225629724964691e-01
8.378512605842648453e-01,9.085936124958369220e-01,6.493740506594750661e-01,2.904200487003291142e-01,9.195525035785735435e-01,6.712840182798537336e-01,5.507433646649654291e-01,3.928607341186679536e-01,1.547820473720151746e-01,8.786356094952263440e-02
4.370645849786753967e-01,6.320615390942019296e-02,4.146621119759164031e-01,4.435726053546026337e-01,2.729817104054078625e-01,8.268111531264231706e-01,9.727571174264053600e-01,3.693207664973620075e-01,5.784853089959761663e-01,4.662511899897525680e-02
1.592535861134081188e-02,3.215247171460774434e-01,4.599169699830847335e-01,9.869496482418063099e-01,5.584798035915227166e-01,4.624021404164478932e-01,6.636450543746601483e-01,5.162678720800654153e-01,4.222134407033006909e-02,3.337304275789743091e-01
7.939070926661684346e-01,9.718076387196655785e-01,5.078558998439197669e-01,1.856830933073684298e-01,7.953371644072843027e-01,9.042037158687499243e-02,2.808189665454502437e-01,8.253383523620114737e-01,8.462309417438730330e-01,3.663243438632246551e-01
1.016342744843549140e-01,8.104501039988291078e-01,7.864712342333594064e-01,1.795062247241658859e-01,8.113590497466873774e-01,7.581908870151738977e-01,5.231443745721813254e-01,4.196430297194381209e-01,6.934438363942498906e-01,7.366458838503182616e-01
7.350863268180917176e-01,5.311677791588208519e-01,1.188991573956261760e-01,2.765681057856153036e-01,7.821090888933424079e-01,1.523627696125212649e-01,1.615381626072168730e-01,4.579853310703273506e-01,8.407141002084198567e-01,5.785496858090122263e-02
3.065831880460101466e-01,4.495256704962296013e-01,7.985403135757085380e-02,2.091561893009717954e-01,6.245305035629090673e-01,2.459078865836108463e-01,4.645809591979872533e-01,9.819526595786146617e-01,7.175345639623000871e-01,1.446561500914896881e-01
8.916976481873457594e-01,4.569192105109908253e-01,5.869018795434267632e-01,3.290417651155941314e-02,6.886373341061861053e-01,1.468197017280851169e-01,4.445419398054391014e-01,2.837146528238714271e-01,6.941063552919390922e-02,7.101106583765115499e-02
5.106099634618468386e-01,3.782492442721706594e-01,5.028451951022055999e-01,8.548061691813508833e-01,9.860721427013430240e-01,8.794365933626199228e-01,2.089464755602976620e-02,9.671043018059873875e-01,6.634685373428664823e-01,4.731398872012945178e-01
4.475774678116325456e-01,5.620823632518945345e-02,7.576591822991832759e-01,4.738683703444910300e-01,5.623456774411209613e-01,8.095268621319977598e-01,1.751092685628752310e-02,2.579881077536543277e-01,7.238496294737355452e-01,1.036844881354322956e-01
6.779994604907852995e-01,8.107167165947440912e-01,9.604338312980253978e-02,6.814454064415831347e-02,1.433019392872537656e-01,2.162117850213038928e-01,7.988138030381959354e-01,3.783853495724889271e-01,6.964547229943988116e-01,5.455524198772504496e-01
2.241916595855026895e-01,4.072367047941094498e-01,3.361356401119175441e-02,3.705755947547441087e-01,4.864438570082001423e-01,7.192797899056150301e-01,3.862895559992589600e-01,6.164460492942867020e-01,9.845145805435174813e-01,1.573069826882707023e-01
1.470697882086122732e-01,2.405755533026028292e-01,4.368517930826421036e-01,1.619298771441503026e-01,6.812158862898942679e-01,7.275735647467435063e-01,5.869520217906366577e-01,3.385388647146405638e-01,7.944923095648817046e-01,6.624018572403173044e-01
8.479645570474989569e-01,7.523323069178717848e-01,9.258039614447073351e-01,9.311566301336855478e-01,3.615030607046334499e-01,9.368435988269049330e-01,9.518690659306053847e-01,7.822670249541072707e-01,1.673074710846880198e-01,4.751953941075508503e-01
4.972190677017470639e-01,6.511376379145349391e-01,1.805341184866350313e-01,3.672194989384331976e-01,9.064817321351795743e-01,9.983595706285034455e-01,9.331418407875349263e-01,3.498568536001933627e-01,1.878878681101527892e-01,5.943353015187202715e-02
3.294919486349252580e-01,2.316135011003300770e-01,1.126107423369115956e-01,6.085062789215331946e-01,3.171783398173982915e-01,1.329938057207091795e-01,3.547659574264161453e-01,1.624328284694653846e-01,5.804238367884262395e-02,5.535715440687360989e-02
7.683037207306177008e-01,5.830574367181691198e-01,3.275045053034745246e-01,3.489286450681911012e-01,5.605286575605921140e-01,4.336112789122735789e-01,7.931135583254379506e-01,3.639486534207750923e-01,1.329625950701892600e-01,9.166928735155577268e-01
2.712119828905057428e-01,5.122179875140606686e-01,8.404868805758848316e-01,9.497863933180069607e-01,5.667016098262707136e-01,6.345606211872726332e-01,3.462504536208053096e-01,7.039740897890911508e-01,5.918810303046306842e-03,6.357325487920648666e-01
3.625172188870097179e-01,9.958632595663194920e-01,7.327546451883824030e-01,2.103303016320851038e-01,7.578544175541269690e-01,3.604199913831388491e-01,6.225524305225842436e-01,7.926415417505854322e-01,8.704453752651650777e-01,7.662354686665492354e-01
5.648169670827996036e-01,2.602841214077807885e-01,3.012084601230778924e-01,1.061692424601735629e-01,2.271261313153692951e-01,2.441730030541390262e-01,1.372106271153857859e-01,3.514931062759886204e-01,6.219847596074263851e-01,8.574711613045438163e-02
5.168225261757894984e-01,6.669571188570844189e-01,7.191905636472085694e-01,5.078143353719160036e-01,4.088438827489505600e-01,1.654475047674267563e-01,6.185375563195351090e-01,5.239226336360091052e-01,6.368836111098296060e-01,5.470796899689426285e-01
6.501460749377252490e-02,1.060343982766087656e-02,7.586736751962409597e-01,7.094741134903007618e-01,7.331709671973331011e-01,5.189527193226793900e-01,4.972154222190122708e-01,7.408746047633052445e-02,5.113249175210081710e-01,2.349125614488605240e-01
1.403431180049982130e-01,6.466890823667394983e-01,6.693275170264563201e-01,8.498235902045691015e-01,7.724010610122314935e-01,9.688216864665954997e-02,7.937034279039020257e-01,2.407042079734250661e-01,3.775676776355794129e-01,1.806988117452854592e-01
7.676846786385649324e-02,2.161169160051940041e-01,3.028167886259157671e-01,6.218087349158861743e-01,2.786267314818242635e-01,9.553557116966241436e-01,7.327851510275695812e-02,8.951498031309558234e-01,7.765980465784774189e-01,5.433488376681183674e-02
7.510311471905695146e-02,4.001122462834559856e-01,7.080780096970139548e-01,5.655941155975056089e-01,4.458599990637435173e-01,8.320753323609743068e-01,2.588028370248818266e-02,3.584528625715338590e-01,4.270585789796116361e-01,5.781143833613290317e-01
7.538993406440195333e-01,4.740074049297687830e-01,3.269266635407062083e-01,7.653364655886716328e-01,3.451550117288726405e-01,7.508849555214419658e-01,7.772049634629034642e-01,2.024149168261928367e-01,8.960068905815449236e-01,7.840373538431395506e-01
8.089661825271519113e-01,9.339289664878955843e-01,3.174375285654472689e-01,2.794950569478006352e-01,8.743596449214411370e-01,6.222236546629267284e-02,6.506921567594237121e-02,4.476374400846113710e-01,1.272831534079224003e-01,5.280036228842226453e-01
4.409345527105551499e-01,7.146267332862026311e-01,7.865877210216064563e-01,3.960278878495788746e-01,4.000387281380928250e-01,1.034441889812073301e-01,2.216640329004134768e-01,8.380919805476357842e-01,3.554200185004044998e-01,6.734038908486505992e-01
